timeStamp,elapsed,label,responseCode,threadName,success,bytes,grpThreads,allThreads,Latency,Hostname
2013-12-27;17:48:14,87036,03_Navigation_connectee,200,TG 1-13,true,31495,60,60,87035,ecosrvint01p
2013-12-27;17:50:14,0,03_Timer_4,200,TG 1-43,true,322,60,60,0,ecosrvint01p
2013-12-27;17:48:14,76713,03_Navigation_connectee,200,TG 1-43,true,28744,60,60,76712,ecosrvint01p
2013-12-27;17:50:14,0,03_Timer_3,200,TG 1-11,true,323,60,60,0,ecosrvint01p
2013-12-27;17:50:15,0,01_Timer_1,200,TG 1-91,true,338,60,60,0,ecosrvint01p
2013-12-27;17:50:15,0,03_Timer_2,200,TG 1-9,true,336,60,60,0,ecosrvint01p
2013-12-27;17:50:15,0,03_Timer_3,200,TG 1-32,true,323,60,60,0,ecosrvint01p
2013-12-27;17:50:06,9269,03_visit-page_account,200,TG 1-26,true,2603,60,60,9269,ecosrvint01p
2013-12-27;17:50:08,7630,03_visit-page_accueil,200,TG 1-6,true,1987,60,60,7630,ecosrvint01p
2013-12-27;17:50:08,7345,03_visit-page_test-payment,200,TG 1-8,true,2386,60,60,7345,ecosrvint01p
2013-12-27;17:50:16,1,03_Timer_3,200,TG 1-12,true,338,60,60,0,ecosrvint01p
2013-12-27;17:50:16,0,03_Timer_2,200,TG 1-39,true,336,60,60,0,ecosrvint01p
2013-12-27;17:50:16,0,03_Timer_2,200,TG 1-33,true,338,60,60,0,ecosrvint01p
2013-12-27;17:50:08,7693,03_visit-page_test-payment,200,TG 1-35,true,2430,60,60,7693,ecosrvint01p
2013-12-27;17:50:08,8162,03_visit-page_accueil,200,TG 1-27,true,1987,60,60,8162,ecosrvint01p
2013-12-27;17:50:07,8976,03_visit-page_ma-premiere-page,200,TG 1-3,true,2239,60,60,8976,ecosrvint01p
2013-12-27;17:50:16,0,03_Timer_2,200,TG 1-29,true,336,60,60,0,ecosrvint01p
2013-12-27;17:50:12,4801,01_visit-page_accueil,200,TG 1-46,true,1993,60,60,4801,ecosrvint01p
2013-12-27;17:50:09,4802,01_Accueil,200,TG 1-46,true,2316,60,60,4801,ecosrvint01p
2013-12-27;17:50:06,10290,03_visit-page_account,200,TG 1-31,true,2602,60,60,10290,ecosrvint01p
2013-12-27;17:50:09,7309,04_send-form_logout,200,TG 1-44,true,2321,60,60,2330,ecosrvint01p
2013-12-27;17:50:07,9487,03_visit-page_test-payment,200,TG 1-37,true,2429,60,60,9487,ecosrvint01p
2013-12-27;17:50:17,0,04_Timer_1,200,TG 1-43,true,322,60,60,0,ecosrvint01p
2013-12-27;17:50:09,7553,04_send-form_logout,200,TG 1-17,true,2321,60,60,2590,ecosrvint01p
2013-12-27;17:50:17,1,03_Timer_2,200,TG 1-34,true,335,60,60,0,ecosrvint01p
2013-12-27;17:50:08,8973,03_visit-page_test-payment,200,TG 1-36,true,2386,60,60,8973,ecosrvint01p
2013-12-27;17:50:17,0,03_Timer_3,200,TG 1-26,true,336,60,60,0,ecosrvint01p
2013-12-27;17:50:12,5857,01_visit-page_accueil,200,TG 1-19,true,1992,60,60,5857,ecosrvint01p
2013-12-27;17:50:09,5858,01_Accueil,200,TG 1-19,true,2328,60,60,5857,ecosrvint01p
2013-12-27;17:50:17,0,03_Timer_4,200,TG 1-6,true,338,60,60,0,ecosrvint01p
2013-12-27;17:49:25,52871,02_send-form_login,200,TG 1-25,true,2333,60,60,44715,ecosrvint01p
2013-12-27;17:50:10,7962,02_visit-page_accueil,200,TG 1-24,true,1987,60,60,7962,ecosrvint01p
2013-12-27;17:49:26,50238,02_Connexion,200,TG 1-24,true,4698,60,60,42608,ecosrvint01p
2013-12-27;17:50:09,8332,02_visit-page_accueil,200,TG 1-23,true,1987,60,60,8332,ecosrvint01p
2013-12-27;17:49:23,50657,02_Connexion,200,TG 1-23,true,4699,60,60,43006,ecosrvint01p
2013-12-27;17:50:09,9176,03_visit-page_ma-premiere-page,200,TG 1-38,true,2241,60,60,9176,ecosrvint01p
2013-12-27;17:50:18,0,04_Timer_1,200,TG 1-13,true,337,60,60,0,ecosrvint01p
2013-12-27;17:50:11,7432,04_send-form_logout,200,TG 1-15,true,2321,60,60,2436,ecosrvint01p
2013-12-27;17:50:10,7922,03_visit-page_accueil,200,TG 1-30,true,1987,60,60,7922,ecosrvint01p
2013-12-27;17:50:18,1,03_Timer_1,200,TG 1-35,true,337,60,60,0,ecosrvint01p
2013-12-27;17:50:19,0,03_Timer_1,200,TG 1-8,true,323,60,60,0,ecosrvint01p
2013-12-27;17:50:10,8606,03_visit-page_ma-premiere-page,200,TG 1-10,true,2241,61,61,8606,ecosrvint01p
2013-12-27;17:50:11,7678,03_visit-page_ma-premiere-page,200,TG 1-41,true,2196,61,61,7678,ecosrvint01p
2013-12-27;17:50:11,7412,03_visit-page_ma-premiere-page,200,TG 1-2,true,2196,61,61,7412,ecosrvint01p
2013-12-27;17:50:14,4816,01_visit-page_accueil,200,TG 1-92,true,1993,61,61,4815,ecosrvint01p
2013-12-27;17:50:09,4816,01_Accueil,200,TG 1-92,true,2331,61,61,4815,ecosrvint01p
2013-12-27;17:50:19,0,03_Timer_2,200,TG 1-3,true,336,61,61,0,ecosrvint01p
2013-12-27;17:50:14,5030,04_visit-page_accueil,200,TG 1-16,true,1934,61,61,5030,ecosrvint01p
2013-12-27;17:50:02,13255,04_Deconnexion,200,TG 1-16,true,4591,61,61,7756,ecosrvint01p
2013-12-27;17:50:20,0,03_Timer_4,200,TG 1-27,true,338,61,61,0,ecosrvint01p
2013-12-27;17:50:20,0,02_Timer_1,200,TG 1-46,true,323,61,61,0,ecosrvint01p
2013-12-27;17:50:20,0,03_Timer_3,200,TG 1-31,true,338,61,61,0,ecosrvint01p
2013-12-27;17:50:10,9561,03_visit-page_account,200,TG 1-5,true,2603,61,61,9560,ecosrvint01p
2013-12-27;17:50:12,7771,03_visit-page_accueil,200,TG 1-28,true,1945,61,61,7771,ecosrvint01p
2013-12-27;17:50:13,7071,04_send-form_logout,200,TG 1-45,true,2321,61,61,2337,ecosrvint01p
2013-12-27;17:50:11,9304,04_send-form_logout,200,TG 1-42,true,2321,61,61,2959,ecosrvint01p
2013-12-27;17:50:13,7764,03_visit-page_test-payment,200,TG 1-4,true,2386,61,61,7764,ecosrvint01p
2013-12-27;17:50:21,0,03_Timer_1,200,TG 1-36,true,322,61,61,0,ecosrvint01p
2013-12-27;17:50:12,8339,03_visit-page_ma-premiere-page,200,TG 1-1,true,2241,61,61,8339,ecosrvint01p
2013-12-27;17:50:21,0,03_Timer_4,200,TG 1-24,true,336,61,61,0,ecosrvint01p
2013-12-27;17:50:15,5895,01_visit-page_accueil,200,TG 1-91,true,1993,61,61,5895,ecosrvint01p
2013-12-27;17:50:14,5896,01_Accueil,200,TG 1-91,true,2331,61,61,5895,ecosrvint01p
2013-12-27;17:50:21,0,02_Timer_1,200,TG 1-19,true,336,61,61,0,ecosrvint01p
2013-12-27;17:50:21,0,01_Timer_1,200,TG 1-90,true,336,61,61,0,ecosrvint01p
2013-12-27;17:50:21,0,03_Timer_2,200,TG 1-10,true,338,61,61,0,ecosrvint01p
2013-12-27;17:50:13,8571,03_visit-page_test-payment,200,TG 1-7,true,2386,61,61,8571,ecosrvint01p
2013-12-27;17:50:22,0,03_Timer_2,200,TG 1-2,true,323,61,61,0,ecosrvint01p
2013-12-27;17:50:22,0,03_Timer_1,200,TG 1-37,true,336,61,61,0,ecosrvint01p
2013-12-27;17:50:14,8057,03_visit-page_ma-premiere-page,200,TG 1-40,true,2239,61,61,8057,ecosrvint01p
2013-12-27;17:50:17,4807,04_visit-page_accueil,200,TG 1-17,true,1934,61,61,4807,ecosrvint01p
2013-12-27;17:50:07,12360,04_Deconnexion,200,TG 1-17,true,4578,61,61,7397,ecosrvint01p
2013-12-27;17:50:22,0,03_Timer_2,200,TG 1-38,true,338,61,61,0,ecosrvint01p
2013-12-27;17:50:14,7398,03_visit-page_accueil,200,TG 1-11,true,1945,61,61,7398,ecosrvint01p
2013-12-27;17:50:22,0,01_Timer_1,200,TG 1-16,true,322,61,61,0,ecosrvint01p
2013-12-27;17:50:15,6926,03_visit-page_accueil,200,TG 1-32,true,1946,61,61,6926,ecosrvint01p
2013-12-27;17:50:17,5867,04_visit-page_accueil,200,TG 1-44,true,1934,61,61,5867,ecosrvint01p
2013-12-27;17:50:07,13177,04_Deconnexion,200,TG 1-44,true,4591,61,61,8197,ecosrvint01p
2013-12-27;17:50:14,9000,04_send-form_logout,200,TG 1-14,true,2321,61,61,2856,ecosrvint01p
2013-12-27;17:50:23,0,03_Timer_4,200,TG 1-30,true,336,61,61,0,ecosrvint01p
2013-12-27;17:50:23,0,03_Timer_2,200,TG 1-41,true,323,61,61,0,ecosrvint01p
2013-12-27;17:50:23,0,03_Timer_2,200,TG 1-1,true,337,61,61,0,ecosrvint01p
2013-12-27;17:50:23,1,02_Timer_1,200,TG 1-92,true,338,61,61,0,ecosrvint01p
2013-12-27;17:50:16,7832,03_visit-page_accueil,200,TG 1-12,true,1987,61,61,7832,ecosrvint01p
2013-12-27;17:50:18,5286,04_visit-page_accueil,200,TG 1-15,true,1934,61,61,5286,ecosrvint01p
2013-12-27;17:50:08,12719,04_Deconnexion,200,TG 1-15,true,4593,61,61,7722,ecosrvint01p
2013-12-27;17:50:24,1,03_Timer_3,200,TG 1-5,true,336,62,62,0,ecosrvint01p
2013-12-27;17:50:15,9046,03_visit-page_account,200,TG 1-9,true,2601,62,62,9045,ecosrvint01p
2013-12-27;17:50:24,0,03_Timer_1,200,TG 1-4,true,323,62,62,0,ecosrvint01p
2013-12-27;17:50:24,0,03_Timer_4,200,TG 1-11,true,323,62,62,0,ecosrvint01p
2013-12-27;17:50:24,0,03_Timer_4,200,TG 1-28,true,323,62,62,0,ecosrvint01p
2013-12-27;17:50:25,0,02_Timer_1,200,TG 1-91,true,338,62,62,0,ecosrvint01p
2013-12-27;17:49:39,45176,02_send-form_login,200,TG 1-50,true,2375,62,62,37900,ecosrvint01p
2013-12-27;17:50:25,0,03_Timer_4,200,TG 1-32,true,323,62,62,0,ecosrvint01p
2013-12-27;17:50:16,9548,03_visit-page_account,200,TG 1-39,true,2602,62,62,9547,ecosrvint01p
2013-12-27;17:50:25,0,03_Timer_2,200,TG 1-40,true,336,62,62,0,ecosrvint01p
2013-12-27;17:48:25,80742,03_Navigation_connectee,200,TG 1-40,true,29200,62,62,80737,ecosrvint01p
2013-12-27;17:50:26,0,01_Timer_1,200,TG 1-17,true,338,62,62,0,ecosrvint01p
2013-12-27;17:50:20,5412,04_visit-page_accueil,200,TG 1-45,true,1934,62,62,5412,ecosrvint01p
2013-12-27;17:50:12,12483,04_Deconnexion,200,TG 1-45,true,4578,62,62,7749,ecosrvint01p
2013-12-27;17:50:17,8483,03_visit-page_accueil,200,TG 1-26,true,1987,62,62,8483,ecosrvint01p
2013-12-27;17:50:16,10041,03_visit-page_account,200,TG 1-33,true,2599,62,62,10040,ecosrvint01p
2013-12-27;17:50:18,8036,04_send-form_logout,200,TG 1-13,true,2321,62,62,2183,ecosrvint01p
2013-12-27;17:50:18,8511,02_visit-page_accueil,200,TG 1-25,true,1945,62,62,8511,ecosrvint01p
2013-12-27;17:49:22,61383,02_Connexion,200,TG 1-25,true,4601,62,62,53226,ecosrvint01p
2013-12-27;17:50:17,9304,04_send-form_logout,200,TG 1-43,true,2321,62,62,3175,ecosrvint01p
2013-12-27;17:50:26,1,03_Timer_3,200,TG 1-39,true,336,62,62,0,ecosrvint01p
2013-12-27;17:50:27,0,03_Timer_1,200,TG 1-7,true,323,62,62,0,ecosrvint01p
2013-12-27;17:50:18,8842,03_visit-page_accueil,200,TG 1-23,true,1987,62,62,8842,ecosrvint01p
2013-12-27;17:50:16,10521,03_visit-page_account,200,TG 1-29,true,2600,62,62,10521,ecosrvint01p
2013-12-27;17:50:21,6094,04_visit-page_accueil,200,TG 1-42,true,1934,62,62,6094,ecosrvint01p
2013-12-27;17:50:08,15399,04_Deconnexion,200,TG 1-42,true,4593,62,62,9053,ecosrvint01p
2013-12-27;17:50:27,0,03_Timer_3,200,TG 1-9,true,336,62,62,0,ecosrvint01p
2013-12-27;17:50:27,0,01_Timer_1,200,TG 1-15,true,323,62,62,0,ecosrvint01p
2013-12-27;17:50:18,8785,03_visit-page_ma-premiere-page,200,TG 1-35,true,2241,62,62,8785,ecosrvint01p
2013-12-27;17:50:27,0,03_Timer_4,200,TG 1-12,true,338,62,62,0,ecosrvint01p
2013-12-27;17:50:22,5245,01_visit-page_accueil,200,TG 1-16,true,1992,62,62,5245,ecosrvint01p
2013-12-27;17:50:19,5246,01_Accueil,200,TG 1-16,true,2314,62,62,5245,ecosrvint01p
2013-12-27;17:50:21,6011,01_visit-page_accueil,200,TG 1-90,true,1992,62,62,6011,ecosrvint01p
2013-12-27;17:50:19,6012,01_Accueil,200,TG 1-90,true,2328,62,62,6011,ecosrvint01p
2013-12-27;17:50:27,0,01_Timer_1,200,TG 1-44,true,336,62,62,0,ecosrvint01p
2013-12-27;17:50:20,7592,03_visit-page_accueil,200,TG 1-31,true,1987,62,62,7592,ecosrvint01p
2013-12-27;17:50:17,10164,03_visit-page_test-payment,200,TG 1-6,true,2430,62,62,10164,ecosrvint01p
2013-12-27;17:50:19,9059,03_visit-page_ma-premiere-page,200,TG 1-8,true,2196,62,62,9059,ecosrvint01p
2013-12-27;17:50:20,8275,03_visit-page_test-payment,200,TG 1-27,true,2430,62,62,8275,ecosrvint01p
2013-12-27;17:50:28,0,04_Timer_1,200,TG 1-40,true,336,62,62,0,ecosrvint01p
2013-12-27;17:50:17,10879,03_visit-page_account,200,TG 1-34,true,2601,62,62,10879,ecosrvint01p
2013-12-27;17:50:28,0,01_Timer_1,200,TG 1-89,true,337,62,62,0,ecosrvint01p
2013-12-27;17:50:21,7694,03_visit-page_ma-premiere-page,200,TG 1-36,true,2196,62,62,7694,ecosrvint01p
2013-12-27;17:50:29,0,03_Timer_4,200,TG 1-26,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:29,0,03_Timer_2,200,TG 1-35,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:29,1,01_Timer_1,200,TG 1-42,true,323,63,63,0,ecosrvint01p
2013-12-27;17:50:23,6340,04_visit-page_accueil,200,TG 1-14,true,1934,63,63,6340,ecosrvint01p
2013-12-27;17:50:10,15340,04_Deconnexion,200,TG 1-14,true,4591,63,63,9196,ecosrvint01p
2013-12-27;17:50:29,0,03_Timer_3,200,TG 1-25,true,323,63,63,0,ecosrvint01p
2013-12-27;17:50:21,8499,03_visit-page_test-payment,200,TG 1-24,true,2429,63,63,8499,ecosrvint01p
2013-12-27;17:50:29,0,03_Timer_4,200,TG 1-31,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:30,0,03_Timer_3,200,TG 1-33,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:19,10405,03_visit-page_account,200,TG 1-3,true,2602,63,63,10405,ecosrvint01p
2013-12-27;17:50:30,0,01_Timer_1,200,TG 1-45,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:30,0,03_Timer_1,200,TG 1-27,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:30,0,03_Timer_4,200,TG 1-23,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:30,0,02_Timer_1,200,TG 1-16,true,322,63,63,0,ecosrvint01p
2013-12-27;17:50:22,8249,03_visit-page_ma-premiere-page,200,TG 1-37,true,2240,63,63,8249,ecosrvint01p
2013-12-27;17:50:30,0,03_Timer_1,200,TG 1-6,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:30,0,03_Timer_1,200,TG 1-24,true,335,63,63,0,ecosrvint01p
2013-12-27;17:50:30,0,03_Timer_2,200,TG 1-8,true,321,63,63,0,ecosrvint01p
2013-12-27;17:50:31,0,03_Timer_3,200,TG 1-34,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:31,0,03_Timer_3,200,TG 1-29,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:26,5804,01_visit-page_accueil,200,TG 1-17,true,1992,63,63,5804,ecosrvint01p
2013-12-27;17:50:22,5805,01_Accueil,200,TG 1-17,true,2330,63,63,5804,ecosrvint01p
2013-12-27;17:49:44,47813,02_send-form_login,200,TG 1-99,true,2376,63,63,39105,ecosrvint01p
2013-12-27;17:50:32,0,02_Timer_1,200,TG 1-90,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:21,10316,03_visit-page_account,200,TG 1-10,true,2603,63,63,10316,ecosrvint01p
2013-12-27;17:50:24,7992,03_visit-page_accueil,200,TG 1-5,true,1987,63,63,7992,ecosrvint01p
2013-12-27;17:50:32,0,03_Timer_3,200,TG 1-3,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:32,0,01_Timer_1,200,TG 1-88,true,337,63,63,0,ecosrvint01p
2013-12-27;17:50:22,10487,03_visit-page_account,200,TG 1-38,true,2600,63,63,10487,ecosrvint01p
2013-12-27;17:50:32,0,03_Timer_3,200,TG 1-10,true,338,63,63,0,ecosrvint01p
2013-12-27;17:50:22,10761,03_visit-page_account,200,TG 1-2,true,2557,63,63,10761,ecosrvint01p
2013-12-27;17:50:23,9561,03_visit-page_test-payment,200,TG 1-30,true,2429,63,63,9561,ecosrvint01p
2013-12-27;17:50:26,6539,04_visit-page_accueil,200,TG 1-13,true,1934,63,63,6539,ecosrvint01p
2013-12-27;17:50:14,14576,04_Deconnexion,200,TG 1-13,true,4592,63,63,8722,ecosrvint01p
2013-12-27;17:50:27,5241,01_visit-page_accueil,200,TG 1-44,true,1992,63,63,5241,ecosrvint01p
2013-12-27;17:50:23,5242,01_Accueil,200,TG 1-44,true,2328,63,63,5241,ecosrvint01p
2013-12-27;17:50:33,0,03_Timer_2,200,TG 1-36,true,323,63,63,0,ecosrvint01p
2013-12-27;17:50:26,6606,04_visit-page_accueil,200,TG 1-43,true,1934,63,63,6606,ecosrvint01p
2013-12-27;17:50:14,15910,04_Deconnexion,200,TG 1-43,true,4577,63,63,9781,ecosrvint01p
2013-12-27;17:50:24,8613,03_visit-page_ma-premiere-page,200,TG 1-4,true,2196,63,63,8613,ecosrvint01p
2013-12-27;17:50:23,9849,03_visit-page_account,200,TG 1-1,true,2602,63,63,9849,ecosrvint01p
2013-12-27;17:50:25,8615,02_visit-page_accueil,200,TG 1-50,true,1987,63,63,8615,ecosrvint01p
2013-12-27;17:49:37,53793,02_Connexion,200,TG 1-50,true,4698,63,63,46515,ecosrvint01p
2013-12-27;17:50:24,9048,03_visit-page_test-payment,200,TG 1-11,true,2386,63,63,9048,ecosrvint01p
2013-12-27;17:50:27,6172,01_visit-page_accueil,200,TG 1-15,true,1992,63,63,6172,ecosrvint01p
2013-12-27;17:50:23,6173,01_Accueil,200,TG 1-15,true,2315,63,63,6172,ecosrvint01p
2013-12-27;17:50:33,0,01_Timer_1,200,TG 1-14,true,336,63,63,0,ecosrvint01p
2013-12-27;17:50:23,10463,03_visit-page_account,200,TG 1-41,true,2555,63,63,10463,ecosrvint01p
2013-12-27;17:48:26,91824,03_Navigation_connectee,200,TG 1-41,true,33682,63,63,91817,ecosrvint01p
2013-12-27;17:50:24,9296,03_visit-page_test-payment,200,TG 1-28,true,2387,63,63,9296,ecosrvint01p
2013-12-27;17:50:25,8705,03_visit-page_test-payment,200,TG 1-32,true,2387,64,64,8705,ecosrvint01p
2013-12-27;17:50:34,1,03_Timer_4,200,TG 1-5,true,335,64,64,0,ecosrvint01p
2013-12-27;17:50:28,6047,01_visit-page_accueil,200,TG 1-89,true,1992,64,64,6047,ecosrvint01p
2013-12-27;17:50:24,6048,01_Accueil,200,TG 1-89,true,2329,64,64,6047,ecosrvint01p
2013-12-27;17:50:34,0,03_Timer_2,200,TG 1-37,true,336,64,64,0,ecosrvint01p
2013-12-27;17:50:34,0,02_Timer_1,200,TG 1-44,true,336,64,64,0,ecosrvint01p
2013-12-27;17:50:27,7483,03_visit-page_accueil,200,TG 1-9,true,1987,64,64,7482,ecosrvint01p
2013-12-27;17:50:29,5613,01_visit-page_accueil,200,TG 1-42,true,1992,64,64,5613,ecosrvint01p
2013-12-27;17:50:27,5615,01_Accueil,200,TG 1-42,true,2315,64,64,5613,ecosrvint01p
2013-12-27;17:50:35,0,01_Timer_1,200,TG 1-87,true,336,64,64,0,ecosrvint01p
2013-12-27;17:49:47,48172,02_send-form_login,200,TG 1-47,true,2374,64,64,40203,ecosrvint01p
2013-12-27;17:50:35,0,01_Timer_1,200,TG 1-13,true,323,64,64,0,ecosrvint01p
2013-12-27;17:50:35,0,03_Timer_3,200,TG 1-2,true,323,64,64,0,ecosrvint01p
2013-12-27;17:50:35,0,02_Timer_1,200,TG 1-89,true,338,64,64,0,ecosrvint01p
2013-12-27;17:50:35,0,03_Timer_3,200,TG 1-38,true,338,64,64,0,ecosrvint01p
2013-12-27;17:50:27,8639,03_visit-page_ma-premiere-page,200,TG 1-7,true,2196,64,64,8639,ecosrvint01p
2013-12-27;17:50:35,0,01_Timer_1,200,TG 1-43,true,338,64,64,0,ecosrvint01p
2013-12-27;17:50:35,0,03_Timer_1,200,TG 1-30,true,336,64,64,0,ecosrvint01p
2013-12-27;17:50:26,8852,03_visit-page_accueil,200,TG 1-39,true,1987,64,64,8852,ecosrvint01p
2013-12-27;17:48:30,90188,03_Navigation_connectee,200,TG 1-39,true,31804,64,64,90182,ecosrvint01p
2013-12-27;17:50:35,0,02_Timer_1,200,TG 1-15,true,322,64,64,0,ecosrvint01p
2013-12-27;17:50:30,5858,01_visit-page_accueil,200,TG 1-45,true,1992,64,64,5858,ecosrvint01p
2013-12-27;17:50:26,5858,01_Accueil,200,TG 1-45,true,2328,64,64,5858,ecosrvint01p
2013-12-27;17:50:36,0,03_Timer_1,200,TG 1-11,true,322,64,64,0,ecosrvint01p
2013-12-27;17:50:36,0,04_Timer_1,200,TG 1-41,true,322,64,64,0,ecosrvint01p
2013-12-27;17:50:36,0,03_Timer_2,200,TG 1-4,true,323,64,64,0,ecosrvint01p
2013-12-27;17:50:27,8837,03_visit-page_test-payment,200,TG 1-12,true,2430,64,64,8837,ecosrvint01p
2013-12-27;17:48:29,87276,03_Navigation_connectee,200,TG 1-12,true,31835,64,64,87273,ecosrvint01p
2013-12-27;17:49:40,56593,02_send-form_login,200,TG 1-49,true,2333,64,64,49162,ecosrvint01p
2013-12-27;17:50:29,7792,03_visit-page_accueil,200,TG 1-25,true,1945,64,64,7792,ecosrvint01p
2013-12-27;17:50:37,0,02_Timer_1,200,TG 1-17,true,338,64,64,0,ecosrvint01p
2013-12-27;17:50:37,0,03_Timer_3,200,TG 1-1,true,338,64,64,0,ecosrvint01p
2013-12-27;17:50:30,7791,03_visit-page_accueil,200,TG 1-33,true,1987,64,64,7791,ecosrvint01p
2013-12-27;17:50:28,9846,04_send-form_logout,200,TG 1-40,true,2321,64,64,3124,ecosrvint01p
2013-12-27;17:50:32,5647,01_visit-page_accueil,200,TG 1-88,true,1992,64,64,5647,ecosrvint01p
2013-12-27;17:50:29,5648,01_Accueil,200,TG 1-88,true,2329,64,64,5647,ecosrvint01p
2013-12-27;17:50:38,0,04_Timer_1,200,TG 1-39,true,336,64,64,0,ecosrvint01p
2013-12-27;17:50:38,0,03_Timer_1,200,TG 1-32,true,322,64,64,0,ecosrvint01p
2013-12-27;17:50:38,0,03_Timer_4,200,TG 1-9,true,336,64,64,0,ecosrvint01p
2013-12-27;17:50:38,0,02_Timer_1,200,TG 1-45,true,335,64,64,0,ecosrvint01p
2013-12-27;17:50:38,0,03_Timer_2,200,TG 1-7,true,323,64,64,0,ecosrvint01p
2013-12-27;17:50:29,9721,03_visit-page_test-payment,200,TG 1-26,true,2429,64,64,9721,ecosrvint01p
2013-12-27;17:50:38,0,03_Timer_1,200,TG 1-28,true,323,64,64,0,ecosrvint01p
2013-12-27;17:50:29,9575,03_visit-page_test-payment,200,TG 1-31,true,2430,65,65,9574,ecosrvint01p
2013-12-27;17:50:30,8646,03_visit-page_ma-premiere-page,200,TG 1-24,true,2240,65,65,8646,ecosrvint01p
2013-12-27;17:50:30,9272,03_visit-page_ma-premiere-page,200,TG 1-27,true,2241,65,65,9272,ecosrvint01p
2013-12-27;17:50:39,0,02_Timer_1,200,TG 1-42,true,323,65,65,0,ecosrvint01p
2013-12-27;17:50:33,5803,01_visit-page_accueil,200,TG 1-14,true,1992,65,65,5803,ecosrvint01p
2013-12-27;17:50:29,5804,01_Accueil,200,TG 1-14,true,2328,65,65,5803,ecosrvint01p
2013-12-27;17:50:31,8273,03_visit-page_accueil,200,TG 1-34,true,1988,65,65,8273,ecosrvint01p
2013-12-27;17:50:30,9198,03_visit-page_ma-premiere-page,200,TG 1-6,true,2241,65,65,9198,ecosrvint01p
2013-12-27;17:50:30,9655,03_visit-page_test-payment,200,TG 1-23,true,2431,65,65,9655,ecosrvint01p
2013-12-27;17:50:39,1,03_Timer_1,200,TG 1-26,true,336,65,65,0,ecosrvint01p
2013-12-27;17:49:42,57518,02_send-form_login,200,TG 1-100,true,2376,65,65,49621,ecosrvint01p
2013-12-27;17:50:40,0,04_Timer_1,200,TG 1-12,true,337,65,65,0,ecosrvint01p
2013-12-27;17:50:31,8623,03_visit-page_accueil,200,TG 1-29,true,1988,65,65,8623,ecosrvint01p
2013-12-27;17:50:40,0,03_Timer_4,200,TG 1-25,true,323,65,65,0,ecosrvint01p
2013-12-27;17:50:35,5300,01_visit-page_accueil,200,TG 1-13,true,1992,65,65,5300,ecosrvint01p
2013-12-27;17:50:33,5301,01_Accueil,200,TG 1-13,true,2315,65,65,5300,ecosrvint01p
2013-12-27;17:50:40,1,03_Timer_4,200,TG 1-34,true,336,65,65,0,ecosrvint01p
2013-12-27;17:50:29,11679,03_visit-page_account,200,TG 1-35,true,2601,65,65,11679,ecosrvint01p
2013-12-27;17:49:51,49258,02_send-form_login,200,TG 1-21,true,2375,65,65,41031,ecosrvint01p
2013-12-27;17:50:41,0,01_Timer_1,200,TG 1-86,true,323,65,65,0,ecosrvint01p
2013-12-27;17:50:32,9025,03_visit-page_accueil,200,TG 1-3,true,1987,65,65,9024,ecosrvint01p
2013-12-27;17:50:30,10763,03_visit-page_account,200,TG 1-8,true,2560,65,65,10763,ecosrvint01p
2013-12-27;17:50:32,9420,02_visit-page_accueil,200,TG 1-99,true,1987,65,65,9420,ecosrvint01p
2013-12-27;17:49:41,57234,02_Connexion,200,TG 1-99,true,4701,65,65,48525,ecosrvint01p
2013-12-27;17:50:35,6711,01_visit-page_accueil,200,TG 1-87,true,1992,65,65,6711,ecosrvint01p
2013-12-27;17:50:34,6712,01_Accueil,200,TG 1-87,true,2328,65,65,6711,ecosrvint01p
2013-12-27;17:50:41,0,03_Timer_2,200,TG 1-24,true,336,65,65,0,ecosrvint01p
2013-12-27;17:50:41,0,02_Timer_1,200,TG 1-88,true,338,65,65,0,ecosrvint01p
2013-12-27;17:50:41,0,03_Timer_1,200,TG 1-31,true,338,65,65,0,ecosrvint01p
2013-12-27;17:50:42,0,03_Timer_2,200,TG 1-27,true,338,65,65,0,ecosrvint01p
2013-12-27;17:50:32,9183,03_visit-page_accueil,200,TG 1-10,true,1987,65,65,9183,ecosrvint01p
2013-12-27;17:50:42,0,03_Timer_4,200,TG 1-29,true,336,65,65,0,ecosrvint01p
2013-12-27;17:50:35,6753,01_visit-page_accueil,200,TG 1-43,true,1992,65,65,6753,ecosrvint01p
2013-12-27;17:50:33,6754,01_Accueil,200,TG 1-43,true,2330,65,65,6753,ecosrvint01p
2013-12-27;17:50:42,0,03_Timer_1,200,TG 1-23,true,337,65,65,0,ecosrvint01p
2013-12-27;17:50:43,0,03_Timer_2,200,TG 1-6,true,338,65,65,0,ecosrvint01p
